ID,SalePrice,Garage,Overall Qual,Gr Liv Area,Total Bsmt SF,Lot Area,Year Built,Full Bath,Bedroom AbvGr,Neighborhood,House Style
1175,223000,yes,7,1789,858,10646,2001,2,3,Somerst,2Story
1176,170000,yes,8,1586,960,2645,1999,2,3,Somerst,2Story
1177,200000,yes,8,1607,960,2645,1999,2,3,Somerst,2Story
1178,345000,yes,10,2393,970,3951,1998,2,2,Somerst,2Story
1179,245500,yes,8,1288,1260,14963,1996,1,1,Veenker,1Story
1180,217500,yes,8,1239,1230,11064,1995,1,1,Veenker,1Story
1181,324000,yes,8,1719,1719,10846,1993,1,1,Veenker,1Story
1182,162500,yes,6,1232,1232,11120,1984,2,3,Veenker,1Story
1183,150000,yes,9,2944,994,24572,1977,2,3,Veenker,2Story
1184,290000,yes,8,1671,1426,16280,1976,3,3,Veenker,1Story
1185,205000,yes,7,1812,952,7500,2002,2,3,Somerst,2Story
1186,174000,yes,7,1682,1304,10400,1970,2,3,NWAmes,1Story
1187,183000,yes,6,1427,1427,11104,1969,2,4,NWAmes,SLvl
1188,150000,yes,6,1740,1740,11050,1968,1,4,NWAmes,1Story
1189,145000,yes,6,1258,1258,11040,1971,2,3,NWAmes,1Story
1190,215000,yes,7,1620,1620,15387,1967,2,4,NWAmes,1Story
1191,140500,yes,5,1625,1625,9750,1965,2,4,NWAmes,1Story
1192,240000,yes,6,2614,1522,10800,1974,2,4,NWAmes,2Story
1193,141000,yes,5,1464,732,8814,1968,1,4,NAmes,2Story
1194,147000,yes,5,912,912,8872,1965,1,2,NAmes,1Story
1195,135000,yes,5,925,912,8125,1965,1,3,NAmes,1Story
1196,145000,yes,5,1728,1728,11072,1965,2,6,NAmes,1Story
1197,142600,yes,5,1728,1728,13101,1965,2,6,NAmes,1Story
1198,135000,yes,5,1656,1656,9246,1973,2,4,NWAmes,1Story
1199,170000,yes,7,1670,825,13355,1971,1,4,NWAmes,2Story
1200,299800,yes,8,2715,1142,8963,1976,3,4,NWAmes,2Story
1201,185000,yes,6,1876,901,9120,1974,2,4,NWAmes,2Story
1202,173000,yes,6,1632,800,9130,1966,1,4,NWAmes,2Story
1203,178400,yes,7,999,944,12122,1961,1,3,NAmes,SFoyer
1204,176000,yes,7,1978,832,9900,1968,2,4,NWAmes,2Story
1205,98000,yes,5,1014,0,7785,1956,1,2,NAmes,1Story
1206,109008,yes,4,907,907,8593,1957,1,3,NAmes,1Story
1207,135750,yes,4,952,952,8475,1956,1,2,NAmes,1Story
1208,155000,yes,5,1128,1120,8700,1963,2,3,NAmes,1Story
1209,180500,yes,6,1425,1425,10175,1964,2,3,NAmes,1Story
1210,174900,yes,6,1165,1127,9020,1966,1,3,NAmes,SLvl
1211,140000,yes,6,1136,1136,9200,1965,1,3,NAmes,1Story
1212,145000,yes,6,1092,1092,8250,1964,1,3,NAmes,1Story
1213,179900,yes,5,1265,1219,9350,1965,2,3,NAmes,SLvl
1214,168500,yes,6,1350,1248,9020,1964,1,3,NAmes,SLvl
1215,140000,yes,5,1114,1114,9900,1961,1,3,NAmes,1Story
1216,145500,yes,5,1053,1053,10007,1959,1,3,NAmes,1Story
1217,142000,yes,6,1252,1252,10721,1959,1,3,NAmes,1Story
1218,141000,yes,4,1100,1100,12493,1960,1,3,NAmes,1Story
1219,153000,yes,5,1118,1118,11332,1960,1,3,NAmes,1Story
1220,72500,yes,3,720,0,6627,1949,1,2,BrkSide,1Story
1221,52000,no,3,729,270,4130,1935,1,2,BrkSide,1Story
1222,118000,yes,5,1077,991,7420,1939,1,2,BrkSide,1.5Unf
1223,87000,yes,4,906,348,4882,1937,1,2,BrkSide,2Story
1224,141500,yes,5,1496,1296,9600,1960,2,3,NAmes,1Story
1225,119000,yes,6,1252,1032,9600,1950,1,3,NAmes,1.5Fin
1226,141500,yes,5,1337,572,9600,1950,1,3,NAmes,1Story
1227,165500,yes,6,1661,992,9600,1955,1,3,NAmes,SLvl
1228,112900,yes,5,1036,1036,7584,1953,1,3,NAmes,1Story
1229,201800,yes,7,1820,864,13700,1965,1,4,NAmes,2Story
1230,163000,yes,6,1362,1362,10197,1961,1,3,NAmes,1Story
1231,139950,yes,5,1144,1144,7875,1961,1,3,NAmes,1Story
1232,174000,yes,6,1537,1319,8400,1962,1,3,NAmes,1Story
1233,165000,yes,6,1431,1099,9150,1962,1,3,NAmes,SLvl
1234,227000,yes,6,1988,1104,14670,1966,2,4,NAmes,2Story
1235,135000,yes,5,1098,1098,7390,1955,1,3,NAmes,1Story
1236,124000,yes,5,1144,1144,9204,1963,1,3,NAmes,1Story
1237,140000,yes,5,1283,931,7763,1962,1,3,NAmes,1Story
1238,136500,yes,5,1176,1176,8856,1957,1,3,NAmes,1Story
1239,185000,yes,5,1440,1248,9840,1959,2,2,NAmes,1Story
1240,163000,yes,6,1261,1261,9120,1958,1,3,NAmes,1Story
1241,166800,yes,6,1570,1395,13200,1958,1,3,NAmes,1Story
1242,139000,yes,6,1196,1196,9000,1956,1,2,NAmes,1Story
1243,166000,yes,6,1392,1392,11900,1957,1,3,NAmes,1Story
1244,136000,yes,6,1080,1080,9464,1958,1,3,NAmes,1Story
1245,133000,yes,5,1104,1104,10425,1956,1,3,NAmes,1Story
1246,116000,yes,5,882,720,11556,1952,1,2,NAmes,1Story
1247,137500,yes,5,1152,1152,9373,1953,1,3,NAmes,1Story
1248,130000,yes,5,950,984,12774,1953,1,2,NAmes,1Story
1249,180000,yes,6,1790,998,14250,1957,2,3,NAmes,1Story
1250,139000,yes,5,952,952,7350,1951,1,2,NAmes,1Story
1251,110000,yes,5,773,773,7677,1953,1,2,NAmes,1Story
1252,100000,yes,5,1764,0,8838,1957,2,4,NAmes,1Story
1253,118500,yes,5,1216,832,8480,1947,1,2,NAmes,1.5Fin
1254,146000,yes,5,1824,1824,12436,1957,2,5,NAmes,1Story
1255,89900,yes,4,869,0,10122,1948,1,1,OldTown,1Story
1256,114000,yes,5,1159,747,7506,1925,1,3,OldTown,1.5Fin
1257,140000,yes,5,1558,913,10930,1945,1,3,NAmes,1.5Fin
1258,86900,yes,4,672,672,5400,1940,1,2,OldTown,1Story
1259,139000,yes,5,1436,892,10836,1922,1,3,OldTown,1.5Fin
1260,106250,no,4,1294,0,10800,1900,2,3,OldTown,2Story
1261,171000,yes,6,1716,858,9247,1962,1,4,NAmes,2Story
1262,139000,yes,5,1044,912,10180,1968,1,3,NAmes,1Story
1263,186000,yes,7,1312,1312,11355,1958,1,3,NAmes,1Story
1264,157000,yes,6,1253,1253,10920,1960,1,2,NAmes,1Story
1265,148000,yes,6,1081,1081,12929,1960,1,3,NAmes,1Story
1266,242000,yes,7,2069,585,27650,1960,2,4,NAmes,1Story
1267,116000,yes,5,910,105,8892,1953,1,3,NAmes,1Story
1268,94000,yes,5,876,876,7200,1951,1,2,NAmes,1Story
1269,98300,yes,5,1048,0,7200,1950,1,3,NAmes,1Story
1270,127000,yes,5,1507,1075,7910,1960,2,4,NAmes,SLvl
1271,159000,yes,5,1256,1256,8000,1959,1,3,NAmes,1Story
1272,125900,yes,5,1027,1027,8000,1962,1,3,NAmes,1Story
1273,155000,yes,5,1269,1269,7931,1960,1,3,NAmes,1Story
1274,138000,yes,6,1320,768,8064,1948,2,3,NAmes,1.5Fin
1275,112500,yes,6,984,936,6390,1954,1,2,NAmes,1.5Unf
1276,105500,yes,6,832,832,7227,1954,1,2,NAmes,1.5Unf
1277,127500,yes,6,1278,854,7200,1954,1,4,NAmes,1.5Fin
1278,130000,no,5,1800,1800,8513,1961,2,6,NAmes,1Story
1279,150000,yes,5,1588,768,7200,1955,1,3,NAmes,1.5Fin
1280,109500,yes,5,825,825,7200,1954,1,2,NAmes,1Story
1281,140000,yes,6,1796,780,7056,1963,1,4,NAmes,2Story
1282,167900,yes,6,1611,780,9760,1964,1,4,NAmes,2Story
1283,136870,yes,5,1117,1117,7590,1963,1,3,NAmes,1Story
1284,143000,yes,6,1133,192,9836,2008,1,3,OldTown,1Story
1285,73000,yes,5,764,680,5232,1925,1,2,OldTown,1Story
1286,157500,yes,5,1539,650,10440,1904,2,3,OldTown,2Story
1287,122600,yes,5,1323,780,9184,1948,1,3,OldTown,1.5Fin
1288,111000,yes,5,1360,680,4800,1910,1,2,OldTown,2Story
1289,256000,yes,6,2792,1510,10440,1920,2,5,OldTown,1.5Fin
1290,64000,yes,5,672,672,4800,1940,1,2,OldTown,1Story
1291,139500,yes,6,1456,728,6000,1915,1,4,OldTown,2.5Unf
1292,118000,no,4,1594,828,11426,1910,2,3,OldTown,1.5Fin
1293,200000,yes,7,2082,1362,11426,2003,2,3,OldTown,1.5Fin
1294,119164,yes,4,1656,801,7628,1940,2,2,OldTown,1.5Fin
1295,122250,yes,5,1740,936,7308,1920,1,2,OldTown,1.5Fin
1296,120000,no,7,1027,931,5400,1920,1,2,OldTown,1Story
1297,155000,yes,6,1436,884,10800,1940,2,3,OldTown,1.5Fin
1298,78000,yes,5,899,481,6756,1910,1,2,OldTown,1Story
1299,95000,no,5,1080,684,5914,1890,1,3,OldTown,1.5Fin
1300,115000,yes,5,789,789,6000,1948,1,2,OldTown,1Story
1301,147000,yes,5,1122,924,12000,1948,1,2,OldTown,1Story
1302,140000,yes,5,1499,904,9000,1946,1,3,OldTown,1.5Fin
1303,46500,yes,2,407,407,7311,1946,1,1,OldTown,1Story
1304,112500,yes,5,928,928,6000,1957,1,3,OldTown,1Story
1305,107900,yes,4,901,901,6000,1954,1,2,OldTown,1Story
1306,65000,no,3,1588,448,12205,1949,2,5,OldTown,1Story
1307,295000,yes,7,3493,1470,18386,1880,3,3,OldTown,2.5Fin
1308,139500,yes,5,1627,797,9142,1900,2,4,OldTown,2Story
1309,153900,yes,5,1416,876,12665,1915,1,4,OldTown,1.5Fin
1310,132000,yes,7,1450,624,5350,1920,1,3,OldTown,2Story
1311,98000,yes,5,1344,624,4571,1916,1,4,OldTown,2Story
1312,114000,yes,5,1017,346,9143,1900,1,2,OldTown,1.5Fin
1313,130000,yes,5,2350,973,9600,1920,2,4,OldTown,2Story
1314,129500,yes,6,2058,735,9600,1917,1,3,OldTown,2.5Unf
1315,129400,no,5,1540,572,6000,1905,1,3,OldTown,2Story
1316,161000,yes,7,1378,689,9600,1928,2,3,OldTown,2Story
1317,163000,yes,6,1912,482,10800,1905,2,3,OldTown,1.5Fin
1318,128000,no,6,1484,742,6300,1914,2,3,OldTown,2.5Unf
1319,122000,no,8,2358,684,5250,1872,2,4,OldTown,2Story
1320,116900,yes,7,1111,572,5700,1926,1,2,OldTown,1.5Fin
1321,325000,yes,10,2775,1237,13500,1893,3,3,OldTown,2.5Unf
1322,55000,yes,2,1086,723,11340,1920,1,2,OldTown,2Story
1323,184000,yes,7,2495,1313,10800,1890,2,5,OldTown,2Story
1324,110000,yes,5,984,984,9750,1959,1,2,OldTown,1Story
1325,131500,yes,5,1795,1050,12150,1954,2,4,OldTown,1.5Fin
1326,97000,yes,5,882,0,12702,1956,1,2,OldTown,1Story
1327,115500,yes,4,1093,869,8516,1958,1,2,OldTown,1Story
1328,138000,yes,5,1143,1008,7111,1928,1,2,BrkSide,1Story
1329,108000,yes,7,1668,672,7425,1945,1,3,BrkSide,1.5Fin
1330,79500,yes,5,935,742,9100,1930,1,2,BrkSide,1Story
1331,153000,yes,5,1738,1024,7010,1935,2,3,BrkSide,1.5Fin
1332,109500,no,5,784,784,6130,1924,1,2,BrkSide,1.5Unf
1333,124000,yes,5,1210,672,5000,1941,1,3,BrkSide,1.5Fin
1334,106900,yes,6,1290,554,5870,1900,1,3,BrkSide,2Story
1335,164900,yes,6,1672,981,6000,1940,1,3,BrkSide,1.5Fin
1336,119000,yes,5,949,949,6000,1924,1,2,BrkSide,1Story
1337,120000,yes,6,1158,862,6000,1929,1,3,BrkSide,1.5Fin
1338,157000,yes,6,1497,825,6000,1937,2,3,BrkSide,1.5Fin
1339,105000,yes,6,1342,739,6000,1939,2,2,BrkSide,1.5Fin
1340,113000,yes,6,1013,992,5000,1926,1,3,BrkSide,1.5Unf
1341,115000,yes,5,1216,565,5520,1920,1,3,BrkSide,1.5Fin
1342,79000,yes,4,896,,5940,1946,1,2,BrkSide,1Story
1343,123000,yes,4,1136,704,6240,1929,1,2,BrkSide,1.5Fin
1344,81300,yes,5,808,0,6120,1945,1,1,BrkSide,1Story
1345,162900,yes,5,1573,1078,6240,1930,2,3,BrkSide,1.5Fin
1346,150000,yes,7,2009,989,6240,1939,2,4,BrkSide,1.5Fin
1347,123500,yes,5,1902,1100,6120,1923,2,4,OldTown,2Story
1348,129900,yes,7,1774,952,6120,1931,2,2,OldTown,1.5Fin
1349,128000,yes,6,1362,611,6155,1920,2,3,BrkSide,2Story
1350,68500,yes,4,520,520,6324,1927,1,1,BrkSide,1Story
1351,127000,yes,5,1285,672,8635,1948,1,2,BrkSide,1.5Fin
1352,207000,yes,6,1848,833,13053,1923,1,4,BrkSide,1.5Fin
1353,184000,yes,7,1820,1026,9120,1925,2,4,BrkSide,1.5Fin
1354,162500,yes,6,1716,810,9144,1915,2,4,BrkSide,1.5Fin
1355,145000,yes,5,1505,883,9144,1940,1,3,BrkSide,1.5Fin
1356,130000,yes,6,838,816,10267,1918,1,2,BrkSide,1Story
1357,160000,yes,6,1984,1242,8094,1910,2,5,OldTown,2.5Unf
1358,161000,yes,8,1666,588,5100,1925,1,3,OldTown,2Story
1359,127500,yes,6,1609,796,4347,1910,1,3,OldTown,1.5Fin
1360,93850,yes,6,768,768,6291,1930,1,1,IDOTRR,1Story
1361,136000,yes,6,1536,768,10266,1952,1,4,IDOTRR,2Story
1362,141000,yes,6,1969,1272,6876,1938,2,4,IDOTRR,1.5Fin
1363,120000,yes,5,1308,880,10320,1915,2,2,IDOTRR,1.5Fin
1364,127500,yes,6,1040,1040,7200,1925,1,2,IDOTRR,1Story
1365,127000,yes,6,1236,768,7006,1925,2,3,IDOTRR,1.5Fin
1366,89500,no,6,1406,319,7920,1920,1,3,IDOTRR,1.5Fin
1367,125000,yes,5,825,825,8235,1955,1,2,OldTown,1Story
1368,79900,no,6,1198,901,5586,1920,1,4,OldTown,1.5Fin
1369,85000,yes,5,759,451,10320,1912,1,1,IDOTRR,1Story
1370,82375,no,3,1344,536,10320,1915,2,3,IDOTRR,2Story
1371,135000,yes,6,1469,756,10320,1906,1,3,IDOTRR,1.5Fin
1372,124000,yes,5,1054,1046,9488,1947,1,3,Sawyer,1Story
1373,134000,yes,5,1211,952,8250,1968,1,3,Sawyer,1Story
1374,135000,yes,5,1271,720,21286,1948,2,4,Sawyer,1.5Fin
1375,134432,yes,4,1588,0,17120,1959,2,4,ClearCr,1.5Fin
1376,127500,no,5,1355,644,10106,1940,2,4,Edwards,1.5Fin
1377,148000,yes,5,1075,981,11235,1963,1,3,Sawyer,SFoyer
1378,129500,yes,5,1040,1040,11200,1965,1,3,Sawyer,1Story
1379,157500,yes,6,1096,1008,13014,1978,1,3,Sawyer,SLvl
1380,109900,yes,5,904,876,7162,1966,1,3,Sawyer,1Story
1381,145000,yes,5,992,992,10265,1967,1,3,Sawyer,1Story
1382,130000,yes,5,894,894,9764,1967,1,3,Sawyer,1Story
1383,153000,yes,6,1034,450,7703,1978,1,3,Sawyer,SFoyer
1384,120000,yes,5,1073,1073,9981,1967,1,3,Sawyer,1Story
1385,152000,yes,5,1126,1060,7400,1984,1,2,Sawyer,SFoyer
1386,108959,yes,4,1258,1198,12900,1969,0,0,Sawyer,SFoyer
1387,95541,yes,5,1140,1300,12900,1920,1,3,Sawyer,1Story
1388,80000,no,5,1006,1006,9000,1959,1,3,Sawyer,1Story
1389,149350,yes,5,1228,1228,8544,1966,1,3,Sawyer,1Story
1390,144900,yes,5,960,960,9239,1963,1,3,Sawyer,1Story
1391,185000,yes,6,1188,988,14175,1956,1,1,Sawyer,1Story
1392,165000,yes,5,1383,1383,13284,1954,1,3,Sawyer,1Story
1393,235000,yes,6,1252,1602,13500,1960,1,1,ClearCr,1Story
1394,140000,yes,5,1601,533,13825,1958,1,3,Sawyer,SLvl
1395,108000,yes,5,672,672,10200,1940,1,2,Sawyer,1Story
1396,145000,yes,5,1721,988,10532,1960,2,3,ClearCr,1Story
1397,152400,yes,5,1350,576,8375,1941,1,2,Sawyer,1.5Fin
1398,144000,yes,5,904,864,10200,1970,1,3,Sawyer,SLvl
1399,173000,yes,6,1291,1291,2887,1996,1,2,ClearCr,1Story
1400,192000,yes,7,2022,1160,10005,1977,2,4,ClearCr,2Story
1401,245000,yes,7,1524,1524,20270,1979,2,3,ClearCr,1Story
1402,241500,yes,7,1363,1385,39104,1954,1,2,ClearCr,1Story
1403,256000,yes,4,1663,1364,53227,1954,1,2,ClearCr,1Story
1404,177000,yes,6,1357,1019,11512,1959,1,2,Edwards,SLvl
1405,125600,yes,7,1079,570,5190,1948,1,2,Edwards,1.5Fin
1406,155000,yes,6,1094,1094,10452,1953,1,3,Edwards,1Story
1407,240000,yes,6,2358,907,45600,1908,3,5,ClearCr,1.5Fin
1408,260000,no,5,1518,1580,19550,1940,1,2,Edwards,1Story
1409,185000,yes,6,1674,1163,21780,1918,2,4,Edwards,1.5Fin
1410,235000,yes,6,2108,1127,13728,1935,2,4,Edwards,2Story
1411,159900,yes,5,1509,1509,9571,1956,1,3,Edwards,1Story
1412,99600,no,5,864,864,9350,1975,1,2,Edwards,SFoyer
1413,134500,yes,6,1269,621,9360,1962,1,3,Edwards,2Story
1414,119000,yes,5,1367,861,8405,1900,1,4,Edwards,1.5Fin
1415,107500,no,5,1347,1117,7000,1910,1,3,Edwards,2Story
1416,125000,yes,5,1164,1164,10880,1950,1,3,Edwards,1Story
1417,79000,no,6,1096,572,9600,1924,1,2,Edwards,1.5Fin
1418,95000,yes,5,1111,616,9084,1941,1,3,Edwards,1.5Fin
1419,262280,yes,7,2329,1475,11839,1990,2,4,SawyerW,2Story
1420,260000,yes,6,2814,1077,9771,1995,2,4,SawyerW,2Story
1421,226500,yes,7,1626,1602,9938,1994,2,3,SawyerW,1Story
1422,225000,yes,7,2200,812,14171,1993,2,4,SawyerW,2Story
1423,229000,yes,7,2037,672,10541,1996,2,3,SawyerW,SLvl
1424,177439,yes,7,1356,628,10616,2007,2,3,CollgCr,2Story
1425,248500,yes,8,1615,1615,9345,2007,2,3,CollgCr,1Story
1426,475000,yes,9,2276,2271,11778,2008,2,3,CollgCr,1Story
1427,395039,yes,9,1766,1751,11778,2008,2,3,CollgCr,1Story
1428,228000,yes,7,2097,1080,11228,1993,2,3,SawyerW,2Story
1429,225000,yes,8,1511,1401,11454,1995,2,3,SawyerW,SLvl
1430,195000,yes,6,1643,1182,11500,1966,2,2,ClearCr,1Story
1431,200000,yes,6,1688,616,12798,1997,2,4,ClearCr,2Story
1432,155000,yes,5,990,990,9750,1994,1,3,CollgCr,1Story
1433,144000,yes,5,1099,1099,9525,1995,1,3,CollgCr,1Story
1434,145000,yes,5,990,990,9245,1994,1,3,CollgCr,1Story
1435,226001,yes,7,1418,1418,8696,1997,2,3,CollgCr,1Story
1436,215700,yes,6,1771,864,13142,1997,2,3,CollgCr,2Story
1437,207500,yes,7,1652,782,8998,2000,2,3,CollgCr,2Story
1438,193000,yes,7,1790,873,9179,1999,2,3,CollgCr,2Story
1439,188000,yes,7,1724,880,8924,1998,2,3,CollgCr,2Story
1440,191000,yes,7,1479,1468,9382,1999,2,3,CollgCr,1Story
1441,221000,yes,7,1494,1494,12803,2002,2,3,CollgCr,1Story
1442,231500,yes,7,1792,963,12435,2001,2,3,CollgCr,2Story
1443,235000,yes,7,1823,928,12192,2000,2,3,CollgCr,2Story
1444,223500,yes,7,1786,920,11250,2001,2,3,CollgCr,2Story
1445,130250,yes,5,938,938,9200,1975,1,3,CollgCr,1Story
1446,149900,yes,5,985,985,8385,1977,2,3,CollgCr,SLvl
1447,158000,yes,5,1174,864,12250,1978,1,3,CollgCr,1Story
1448,147000,yes,6,1026,940,10970,1978,1,3,CollgCr,SLvl
1449,143195,yes,5,1076,1076,9216,1975,1,3,CollgCr,1Story
1450,163000,yes,5,1558,864,14330,1975,2,2,CollgCr,1Story
1451,110000,yes,5,924,924,7990,1975,1,3,CollgCr,1Story
1452,127000,yes,5,864,864,7180,1972,1,3,CollgCr,1Story
1453,124900,yes,5,780,780,7200,1972,1,2,CollgCr,1Story
1454,230000,yes,8,1795,1777,9742,2002,2,3,CollgCr,1Story
1455,237000,yes,8,2031,1128,9473,2002,2,3,CollgCr,2Story
1456,235000,yes,7,1865,992,10316,2000,2,3,CollgCr,2Story
1457,230500,yes,7,2161,1257,10400,2001,2,3,CollgCr,2Story
1458,230000,yes,8,1852,1004,9066,1999,2,3,CollgCr,2Story
1459,222500,yes,7,2031,1153,11404,1998,2,3,CollgCr,2Story
1460,287000,yes,8,2263,1055,9240,2001,2,3,CollgCr,2Story
1461,274000,yes,9,1947,1357,9720,2001,2,3,CollgCr,2Story
1462,300000,yes,8,1786,1778,14860,2002,2,3,CollgCr,1Story
1463,255900,yes,8,2290,1128,11250,2002,2,4,CollgCr,2Story
1464,224900,yes,7,1768,884,8158,2003,2,3,CollgCr,2Story
1465,240000,yes,7,2327,1129,10905,2003,2,4,CollgCr,2Story
1466,183000,yes,7,1640,798,7226,2003,2,3,CollgCr,2Story
1467,207000,yes,8,1764,850,11690,1999,2,3,CollgCr,2Story
1468,210000,yes,7,1908,915,8750,1994,2,4,CollgCr,2Story
1469,136500,yes,6,848,848,4435,2003,1,1,CollgCr,1Story
1470,145000,yes,6,848,848,4426,2004,1,1,CollgCr,1Story
1471,208900,yes,6,1493,1478,13125,1997,2,3,CollgCr,1Story
1472,185000,yes,6,1838,1838,10126,1997,2,2,CollgCr,SFoyer
1473,214000,yes,7,1536,1536,9135,2002,2,3,CollgCr,1Story
1474,208500,yes,7,1710,856,8450,2003,2,3,CollgCr,2Story
1475,186500,yes,7,1445,1445,9750,2004,2,3,CollgCr,1Story
1476,210000,yes,7,1436,1436,8450,2004,2,3,CollgCr,1Story
1477,185900,yes,7,1582,770,8320,2004,2,3,CollgCr,2Story
1478,179900,yes,8,1234,1234,11049,2007,2,3,CollgCr,1Story
1479,218836,yes,7,1564,1564,11058,2007,2,3,CollgCr,1Story
1480,193000,yes,7,1361,1351,9627,2007,2,3,CollgCr,1Story
1481,189000,yes,7,1456,728,8199,2005,2,3,CollgCr,2Story
1482,149300,yes,6,848,848,4426,2004,1,1,CollgCr,1Story
1483,141000,yes,6,848,848,4426,2004,1,1,CollgCr,1Story
1484,149000,yes,6,848,848,4438,2004,1,1,CollgCr,1Story
1485,144500,yes,6,848,848,4438,2004,1,1,CollgCr,1Story
1486,85000,no,5,796,796,8777,1910,1,2,Edwards,1Story
1487,145900,no,5,2200,1272,8777,1900,2,4,Edwards,1.5Fin
1488,123000,yes,5,1092,1092,9825,1966,1,3,Edwards,1Story
1489,147500,yes,5,1256,1256,9937,1965,1,3,Edwards,1Story
1490,165000,yes,5,1033,456,12102,1976,1,3,Edwards,SFoyer
1491,135000,yes,6,1127,1127,6500,1976,1,3,Edwards,1Story
1492,108000,no,5,996,996,13907,1940,1,3,Edwards,1Story
1493,137500,yes,4,1181,1138,10012,1972,2,3,Edwards,SFoyer
1494,165400,yes,7,1656,746,6931,2003,2,3,Edwards,2Story
1495,147000,yes,6,1117,1029,9638,1977,1,3,Edwards,SLvl
1496,160500,yes,6,1398,684,7200,1976,1,3,Edwards,2Story
1497,176000,yes,4,1132,1132,7024,2005,1,2,Edwards,1Story
1498,284700,yes,5,3820,0,47007,1959,3,5,Edwards,1Story
1499,160000,yes,10,5642,6110,63887,2008,2,3,Edwards,2Story
1500,148000,yes,6,1072,547,3675,2005,1,2,Edwards,SLvl
1501,82000,no,4,1152,0,6040,1955,2,2,Edwards,1Story
1502,82000,no,4,1152,0,6012,1955,2,2,Edwards,1Story
1503,118000,no,4,1440,1440,12108,1955,2,4,Edwards,1Story
1504,82500,no,4,1152,0,6845,1955,2,2,Edwards,1Story
1505,91900,no,4,784,784,6931,1955,1,2,Edwards,1Story
1506,120000,no,5,1053,585,12180,1938,1,2,Edwards,1.5Fin
1507,96000,no,5,1137,0,8050,1947,1,4,Edwards,1.5Fin
1508,99000,yes,4,930,911,9520,1953,1,2,Edwards,1Story
1509,130500,yes,5,1200,768,11767,1946,1,3,Edwards,1.5Fin
1510,135000,yes,4,1470,941,8172,1954,2,4,Edwards,1.5Fin
1511,135500,yes,5,1393,816,16466,1955,1,3,Edwards,1.5Fin
1512,100000,yes,4,1204,416,7692,1954,1,3,Edwards,SLvl
1513,108000,yes,4,1292,949,5142,1923,1,3,Edwards,1.5Fin
1514,98000,no,5,864,864,5604,1925,1,2,Edwards,1Story
1515,67000,no,3,864,864,8248,1914,1,2,Edwards,1Story
1516,135900,no,5,1716,780,5687,1912,2,6,SWISU,2Story
1517,140000,yes,6,1482,672,12155,1925,2,4,SWISU,2Story
1518,179500,yes,5,2192,720,8400,1939,2,4,SWISU,2.5Fin
1519,136500,yes,6,1694,1181,8400,1925,2,4,SWISU,1.5Fin
1520,168000,yes,7,1424,1228,7290,1921,2,2,SWISU,1Story
1521,130000,no,5,1964,940,8525,1911,1,4,SWISU,2Story
1522,189000,yes,5,2601,612,9842,1921,3,4,SWISU,2Story
1523,161900,yes,6,1920,960,7804,1930,2,4,SWISU,2.5Unf
1524,145000,yes,6,1316,644,8969,1926,1,2,Crawfor,2Story
1525,191000,yes,6,2555,588,11526,1922,2,3,Crawfor,2.5Fin
1526,177000,yes,6,1680,840,15576,1915,2,4,Crawfor,2Story
1527,147500,yes,6,1264,676,15564,1914,1,3,Crawfor,1.5Fin
1528,91000,yes,6,790,768,6292,1930,1,2,SWISU,1Story
1529,231000,yes,8,1512,798,7609,1925,2,3,Crawfor,2Story
1530,115000,yes,6,1639,1064,10480,1936,1,3,SWISU,1.5Fin
1531,138000,yes,6,1603,784,9650,1923,1,4,Crawfor,2Story
1532,149000,yes,7,1502,776,7200,1931,1,3,Crawfor,2Story
1533,188700,yes,6,1660,715,11988,1934,1,3,Crawfor,2Story
1534,198000,yes,5,1938,942,11700,1937,2,4,Crawfor,1.5Fin
1535,110000,yes,5,1374,884,9260,1938,1,3,Crawfor,1.5Fin
1536,104000,yes,6,1091,1091,7801,1951,1,2,Crawfor,1Story
1537,257076,yes,8,1873,608,9670,1935,1,4,Crawfor,2Story
1538,381000,yes,8,3447,728,14100,1935,3,4,Crawfor,1.5Fin
1539,311500,yes,7,1954,798,15660,1939,1,3,Crawfor,1.5Fin
1540,263400,yes,7,2161,832,12392,1950,2,3,Crawfor,1.5Fin
1541,236500,yes,5,1898,1898,26073,1956,2,3,Crawfor,1Story
1542,224000,yes,6,1640,1296,14778,1954,1,3,Crawfor,1Story
1543,116500,yes,6,1032,516,1879,1980,1,2,Blueste,2Story
1544,151000,yes,6,1556,716,1950,1980,2,3,Blueste,2Story
1545,126000,yes,6,919,894,7000,1926,1,2,IDOTRR,1Story
1546,120000,yes,6,1090,720,6000,1940,1,3,IDOTRR,1.5Fin
1547,55000,no,4,796,796,3636,1922,1,2,IDOTRR,1Story
1548,120500,yes,6,816,816,5890,1930,1,2,IDOTRR,1Story
1549,120500,yes,5,778,740,6900,1940,1,2,IDOTRR,1Story
1550,119000,no,5,1200,780,8155,1930,1,4,IDOTRR,1.5Fin
1551,126000,yes,5,1656,624,6000,1967,1,3,IDOTRR,SLvl
1552,99500,yes,5,912,520,7392,1930,1,2,IDOTRR,1Story
1553,165500,yes,5,1955,1151,9000,1958,2,4,IDOTRR,1.5Fin
1554,13100,yes,1,733,0,14584,1952,1,2,IDOTRR,1Story
1555,89000,yes,4,1361,173,5280,1895,1,2,IDOTRR,2Story
1556,40000,yes,4,1317,649,8500,1920,1,3,IDOTRR,2Story
